task_type,query,GT_author_name,GT_author_name英文变体,GT_author_institution,PRED_author_name,PRED_author_name英文变体,PRED_author_institution,raw_output,parsed_output
作者和机构,"真实世界数据在特定疾病领域或特殊人群（如儿童、老年人）药物安全信号检测中的应用案例和效果如何？研究类型：Observational_Study, Review。发布时间：近5年。影响因子(IF)值:IF >= 3。",,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-638e8108993d41b0a19632acb0e99977"", ""object"": ""chat.completion"", ""created"": 1781077455, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 148, ""completion_tokens"": 15, ""total_tokens"": 163}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,搜索研究者李四在复旦大学附属肿瘤医院负责的，关于胰腺癌新辅助治疗的临床试验。,李四,"<variant>Li Si</variant>
 <variant>Si Li</variant>
 <variant>Li, Si</variant>
 <variant>Li S.</variant>
 <variant>Li S</variant>
 <variant>S. Li</variant>
 <variant>S Li</variant>
 <variant>L. Si</variant>
 <variant>Si L.</variant>",复旦大学附属肿瘤医院,"李四；Li Si；Si Li；Li S.；S. Li；Li, Si；Si, Li；Li Si-Si；Si-Si Li",,复旦大学附属肿瘤医院,"{""data"": {""result"": ""{\""author_name\"":\""李四；Li Si；Si Li；Li S.；S. Li；Li, Si；Si, Li；Li Si-Si；Si-Si Li\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""复旦大学附属肿瘤医院\""}""}, ""raw_openai"": {""id"": ""chatcmpl-822e154a5448423aae20a70744ba6106"", ""object"": ""chat.completion"", ""created"": 1781077456, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""李四；Li Si；Si Li；Li S.；S. Li；Li, Si；Si, Li；Li Si-Si；Si-Si Li\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""复旦大学附属肿瘤医院\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 113, ""completion_tokens"": 53, ""total_tokens"": 166}}}","{""author_name"": ""李四；Li Si；Si Li；Li S.；S. Li；Li, Si；Si, Li；Li Si-Si；Si-Si Li"", ""author_name英文变体"": """", ""author_institution"": ""复旦大学附属肿瘤医院""}"
作者和机构,Rho激酶抑制剂的临床试验数据,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-eac7149ad91945b5b6fbf2154442360f"", ""object"": ""chat.completion"", ""created"": 1781077457, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 103, ""completion_tokens"": 15, ""total_tokens"": 118}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,CGRP类药物临床试验中，发作性偏头痛和慢性偏头痛的患者头痛基线,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-2fe94f9af45b47d0a2eb3fe1ccf7b87c"", ""object"": ""chat.completion"", ""created"": 1781077457, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 113, ""completion_tokens"": 15, ""total_tokens"": 128}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,渗漏综合征,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-06d807051b49455d82b3303055a5f510"", ""object"": ""chat.completion"", ""created"": 1781077458, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 97, ""completion_tokens"": 15, ""total_tokens"": 112}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,"Rosmarin D, Passeron T, Pandya AG, Grimes P, Harris JE, Desai SR, Lebwohl M, Ruer-Mulard M, Seneschal J, Wolkerstorfer A, Kornacki D, Sun K, Butler K, Ezzedine K; TRuE-V Study Group. Two Phase 3, Randomized, Controlled Trials of Ruxolitinib Cream for Vitiligo. N Engl J Med. 2022 Oct 20;387(16):1445-1455.",Rosmarin D；Passeron T；Pandya AG；Grimes P；Harris JE；Desai SR；Lebwohl M；Ruer-Mulard M；Seneschal J；Wolkerstorfer A；Kornacki D；Sun K；Butler K；Ezzedine K,"<variant>D. Rosmarin</variant>
<variant>Rosmarin, D.</variant>
<variant>T. Passeron</variant>
<variant>Passeron, T.</variant>
<variant>AG. Pandya</variant>
<variant>Pandya, AG.</variant>
<variant>P. Grimes</variant>
<variant>Grimes, P.</variant>
<variant>JE. Harris</variant>
<variant>Harris, JE.</variant>
<variant>SR. Desai</variant>
<variant>Desai, SR.</variant>
<variant>M. Lebwohl</variant>
<variant>Lebwohl, M.</variant>
<variant>M. Ruer-Mulard</variant>
<variant>Ruer-Mulard, M.</variant>
<variant>J. Seneschal</variant>
<variant>Seneschal, J.</variant>
<variant>A. Wolkerstorfer</variant>
<variant>Wolkerstorfer, A.</variant>
<variant>D. Kornacki</variant>
<variant>Kornacki, D.</variant>
<variant>K. Sun</variant>
<variant>Sun, K.</variant>
<variant>K. Butler</variant>
<variant>Butler, K.</variant>
<variant>K. Ezzedine</variant>
<variant>Ezzedine, K.</variant>",,"Rosmarin D；D. Rosmarin；Rosmarin, D.；Passeron T；T. Passeron；Passeron, T.；Pandya AG；AG. Pandya；Pandya, AG.；Grimes P；P. Grimes；Grimes, P.；Harris JE；JE. Harris；Harris, JE.；Desai SR；SR. Desai；Desai, SR.；Lebwohl M；M. Lebwohl；Lebwohl, M.；Ruer-Mulard M；M. Ruer-Mulard；Ruer-Mulard, M.；Seneschal J；J. Seneschal；Seneschal, J.；Wolkerstorfer A；A. Wolkerstorfer；Wolkerstorfer, A.；Kornacki D；D. Kornacki；Kornacki, D.；Sun K；K. Sun；Sun, K.；Butler K；K. Butler；Butler, K.；Ezzedine K；K. Ezzedine；Ezzedine, K.",,,"{""data"": {""result"": ""{\""author_name\"":\""Rosmarin D；D. Rosmarin；Rosmarin, D.；Passeron T；T. Passeron；Passeron, T.；Pandya AG；AG. Pandya；Pandya, AG.；Grimes P；P. Grimes；Grimes, P.；Harris JE；JE. Harris；Harris, JE.；Desai SR；SR. Desai；Desai, SR.；Lebwohl M；M. Lebwohl；Lebwohl, M.；Ruer-Mulard M；M. Ruer-Mulard；Ruer-Mulard, M.；Seneschal J；J. Seneschal；Seneschal, J.；Wolkerstorfer A；A. Wolkerstorfer；Wolkerstorfer, A.；Kornacki D；D. Kornacki；Kornacki, D.；Sun K；K. Sun；Sun, K.；Butler K；K. Butler；Butler, K.；Ezzedine K；K. Ezzedine；Ezzedine, K.\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-44249b444f1c41df96fb0069daae837c"", ""object"": ""chat.completion"", ""created"": 1781077465, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""Rosmarin D；D. Rosmarin；Rosmarin, D.；Passeron T；T. Passeron；Passeron, T.；Pandya AG；AG. Pandya；Pandya, AG.；Grimes P；P. Grimes；Grimes, P.；Harris JE；JE. Harris；Harris, JE.；Desai SR；SR. Desai；Desai, SR.；Lebwohl M；M. Lebwohl；Lebwohl, M.；Ruer-Mulard M；M. Ruer-Mulard；Ruer-Mulard, M.；Seneschal J；J. Seneschal；Seneschal, J.；Wolkerstorfer A；A. Wolkerstorfer；Wolkerstorfer, A.；Kornacki D；D. Kornacki；Kornacki, D.；Sun K；K. Sun；Sun, K.；Butler K；K. Butler；Butler, K.；Ezzedine K；K. Ezzedine；Ezzedine, K.\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 219, ""completion_tokens"": 255, ""total_tokens"": 474}}}","{""author_name"": ""Rosmarin D；D. Rosmarin；Rosmarin, D.；Passeron T；T. Passeron；Passeron, T.；Pandya AG；AG. Pandya；Pandya, AG.；Grimes P；P. Grimes；Grimes, P.；Harris JE；JE. Harris；Harris, JE.；Desai SR；SR. Desai；Desai, SR.；Lebwohl M；M. Lebwohl；Lebwohl, M.；Ruer-Mulard M；M. Ruer-Mulard；Ruer-Mulard, M.；Seneschal J；J. Seneschal；Seneschal, J.；Wolkerstorfer A；A. Wolkerstorfer；Wolkerstorfer, A.；Kornacki D；D. Kornacki；Kornacki, D.；Sun K；K. Sun；Sun, K.；Butler K；K. Butler；Butler, K.；Ezzedine K；K. Ezzedine；Ezzedine, K."", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,"To retrieve the full text or detailed information of the study: ""A national cross-sectional study on latent profile analysis of occupational fatigue among Chinese nurses in the early post-COVID-19 era"" by He Q, et al. (Frontiers in Public Health, 2025).",He Q,"<variant>Q. He</variant>
<variant>He, Q</variant>
<variant>Q., He</variant>",,"He Q；Q. He；He, Q；Q., He",,,"{""data"": {""result"": ""{\""author_name\"":\""He Q；Q. He；He, Q；Q., He\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-1f1e1dda6f834c74811deddaa1b48799"", ""object"": ""chat.completion"", ""created"": 1781077465, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""He Q；Q. He；He, Q；Q., He\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 155, ""completion_tokens"": 30, ""total_tokens"": 185}}}","{""author_name"": ""He Q；Q. He；He, Q；Q., He"", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,Alterations of PI3K/Akt and MAPK-ERK1/2 signaling pathways in STZ-induced Diabetes Mellitus rat placentas.,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-c337135bee1a4a158c8a15537d2dbdb8"", ""object"": ""chat.completion"", ""created"": 1781077466, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 126, ""completion_tokens"": 15, ""total_tokens"": 141}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,尤文对结直肠癌患者的临床获益分析,尤文,"<variant>You Wen</variant>
<variant>Wen You</variant>
<variant>You W.</variant>
<variant>W. You</variant>
<variant>You, Wen</variant>
<variant>Wen, You</variant>
<variant>You-Wen</variant>
<variant>Wen-You</variant>
<variant>Y. Wen</variant>
<variant>W. Y.</variant>",,"尤文；You Wen；Wen You；You, Wen；Wen, You；You W.；W. You；You Wen-Wen；Wen-Wen You",,,"{""data"": {""result"": ""{\""author_name\"":\""尤文；You Wen；Wen You；You, Wen；Wen, You；You W.；W. You；You Wen-Wen；Wen-Wen You\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-4580cbc0f3954a67a5a374eb794f4e4e"", ""object"": ""chat.completion"", ""created"": 1781077467, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""尤文；You Wen；Wen You；You, Wen；Wen, You；You W.；W. You；You Wen-Wen；Wen-Wen You\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 103, ""completion_tokens"": 52, ""total_tokens"": 155}}}","{""author_name"": ""尤文；You Wen；Wen You；You, Wen；Wen, You；You W.；W. You；You Wen-Wen；Wen-Wen You"", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,"请根据以下文献，列出所有相关的文献并写明出处，30篇以上。

1. 行为经济学在慢性病管理中的应用研究 [1,2]
 作者：刘羡
 作者单位：313000湖州市湖州师范学院护理学院
 通信作者：邵圣文，E-mail: shaoshw@zjhu.edu.cn",刘羡,"<variant>Liu Xian</variant>
 <variant>Xian Liu</variant>
 <variant>Liu, Xian</variant>
 <variant>Liu X.</variant>
 <variant>Liu X</variant>
 <variant>X. Liu</variant>
 <variant>X Liu</variant>
 <variant>L. Xian</variant>
 <variant>Xian L.</variant>",湖州市湖州师范学院护理学院,"刘羡；Liu Xian；Xian Liu；Liu X.；X. Liu；Liu, Xian；Xian, Liu；Liu Xian-Xian；Xian-Xian Liu；Liu, X. X.；X. X., Liu；Liu X. X.；X. X. Liu；Liu, X. X.",,湖州市湖州师范学院护理学院,"{""data"": {""result"": ""{\""author_name\"":\""刘羡；Liu Xian；Xian Liu；Liu X.；X. Liu；Liu, Xian；Xian, Liu；Liu Xian-Xian；Xian-Xian Liu；Liu, X. X.；X. X., Liu；Liu X. X.；X. X. Liu；Liu, X. X.\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""湖州市湖州师范学院护理学院\""}""}, ""raw_openai"": {""id"": ""chatcmpl-67c19b5756c84d02aa4641dcf150d2e3"", ""object"": ""chat.completion"", ""created"": 1781077470, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""刘羡；Liu Xian；Xian Liu；Liu X.；X. Liu；Liu, Xian；Xian, Liu；Liu Xian-Xian；Xian-Xian Liu；Liu, X. X.；X. X., Liu；Liu X. X.；X. X. Liu；Liu, X. X.\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""湖州市湖州师范学院护理学院\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 172, ""completion_tokens"": 99, ""total_tokens"": 271}}}","{""author_name"": ""刘羡；Liu Xian；Xian Liu；Liu X.；X. Liu；Liu, Xian；Xian, Liu；Liu Xian-Xian；Xian-Xian Liu；Liu, X. X.；X. X., Liu；Liu X. X.；X. X. Liu；Liu, X. X."", ""author_name英文变体"": """", ""author_institution"": ""湖州市湖州师范学院护理学院""}"
作者和机构,一在研临床试验（NCT04514497），正在评估ATM抑制剂（BAY1895344）在晚期实体瘤中的疗效和安全性。,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-ae674e9070484c639017da1db7c670ef"", ""object"": ""chat.completion"", ""created"": 1781077470, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 136, ""completion_tokens"": 15, ""total_tokens"": 151}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,搜索中山大学肿瘤防治中心作为主要研究中心，研究状态为尚未开始招募的鼻咽癌相关的干预性研究。,,,中山大学肿瘤防治中心,"中山大学肿瘤防治中心；Tsing Hua University Cancer Center；Tsing Hua University Cancer Research Center；Tsing Hua University Cancer Research Institute；Tsing Hua University Cancer Research Group；Tsing Hua University Cancer Research Institute Group；Tsing Hua University Cancer Research Group (Tsing Hua University)；Tsing Hua University, Cancer Center；Tsing Hua University, Cancer Research",,中山大学肿瘤防治中心,"{""data"": {""result"": ""{\""author_name\"":\""中山大学肿瘤防治中心；Tsing Hua University Cancer Center；Tsing Hua University Cancer Research Center；Tsing Hua University Cancer Research Institute；Tsing Hua University Cancer Research Group；Tsing Hua University Cancer Research Institute Group；Tsing Hua University Cancer Research Group (Tsing Hua University)；Tsing Hua University, Cancer Center；Tsing Hua University, Cancer Research\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""中山大学肿瘤防治中心\""}""}, ""raw_openai"": {""id"": ""chatcmpl-7dfcea1d274644c3859d4a3bb03765e5"", ""object"": ""chat.completion"", ""created"": 1781077473, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""中山大学肿瘤防治中心；Tsing Hua University Cancer Center；Tsing Hua University Cancer Research Center；Tsing Hua University Cancer Research Institute；Tsing Hua University Cancer Research Group；Tsing Hua University Cancer Research Institute Group；Tsing Hua University Cancer Research Group (Tsing Hua University)；Tsing Hua University, Cancer Center；Tsing Hua University, Cancer Research\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""中山大学肿瘤防治中心\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 118, ""completion_tokens"": 94, ""total_tokens"": 212}}}","{""author_name"": ""中山大学肿瘤防治中心；Tsing Hua University Cancer Center；Tsing Hua University Cancer Research Center；Tsing Hua University Cancer Research Institute；Tsing Hua University Cancer Research Group；Tsing Hua University Cancer Research Institute Group；Tsing Hua University Cancer Research Group (Tsing Hua University)；Tsing Hua University, Cancer Center；Tsing Hua University, Cancer Research"", ""author_name英文变体"": """", ""author_institution"": ""中山大学肿瘤防治中心""}"
作者和机构,查找阿尔茨海默病的三期临床试验。,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-9102503fa44b4e968a6b7ff15ce3f82b"", ""object"": ""chat.completion"", ""created"": 1781077473, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 103, ""completion_tokens"": 15, ""total_tokens"": 118}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,艾瑞卡在食管癌的临床研究,艾瑞卡,"<variant>Ai Ruika</variant>
<variant>Ruika Ai</variant>
<variant>Ai R. K.</variant>
<variant>R. K. Ai</variant>
<variant>Ai R.</variant>
<variant>R. Ai</variant>
<variant>Ai, Ruika</variant>
<variant>Ruika, Ai</variant>
<variant>Ai Rui-ka</variant>
<variant>Rui-ka Ai</variant>
<variant>Ai Rui Ka</variant>
<variant>Rui Ka Ai</variant>",,"艾瑞卡；Ai Ruika；Ruika Ai；Ai R. K.；R. K. Ai；Ai R.；R. Ai；Ai, Ruika；Ruika, Ai；Ai-Ruika；Ruika-Ai",,,"{""data"": {""result"": ""{\""author_name\"":\""艾瑞卡；Ai Ruika；Ruika Ai；Ai R. K.；R. K. Ai；Ai R.；R. Ai；Ai, Ruika；Ruika, Ai；Ai-Ruika；Ruika-Ai\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-cc8149298bfa44429127ab4b0d6aa411"", ""object"": ""chat.completion"", ""created"": 1781077475, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""艾瑞卡；Ai Ruika；Ruika Ai；Ai R. K.；R. K. Ai；Ai R.；R. Ai；Ai, Ruika；Ruika, Ai；Ai-Ruika；Ruika-Ai\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 101, ""completion_tokens"": 66, ""total_tokens"": 167}}}","{""author_name"": ""艾瑞卡；Ai Ruika；Ruika Ai；Ai R. K.；R. K. Ai；Ai R.；R. Ai；Ai, Ruika；Ruika, Ai；Ai-Ruika；Ruika-Ai"", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,辐射 髓外造血,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-eee1a5b488cf4a0e978977c7aa91c579"", ""object"": ""chat.completion"", ""created"": 1781077475, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 100, ""completion_tokens"": 15, ""total_tokens"": 115}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,"To retrieve the study ""Trans-ancestry genome-wide analyses of bipolar or related disorders in East Asian and European populations improve genetic discovery"" published in Nat Neurosci (2025).",,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-21adabb919bb4d5f8e8bc2185c98d46a"", ""object"": ""chat.completion"", ""created"": 1781077476, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 133, ""completion_tokens"": 15, ""total_tokens"": 148}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,王刚作者关于银屑病,王刚,"<variant>Wang Gang</variant>
 <variant>Gang Wang</variant>
 <variant>Wang, Gang</variant>
 <variant>Wang G.</variant>
 <variant>Wang G</variant>
 <variant>G. Wang</variant>
 <variant>G Wang</variant>
 <variant>W. Gang</variant>
 <variant>Gang W.</variant>",,"王刚；Wang Gang；Gang Wang；Wang G.；G. Wang；Wang, Gang；Gang, Wang；Wang G；G Wang；Wang-Gang；Gang-Wang",,,"{""data"": {""result"": ""{\""author_name\"":\""王刚；Wang Gang；Gang Wang；Wang G.；G. Wang；Wang, Gang；Gang, Wang；Wang G；G Wang；Wang-Gang；Gang-Wang\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-237bcea3b69f4b25acb684d27813b222"", ""object"": ""chat.completion"", ""created"": 1781077477, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""王刚；Wang Gang；Gang Wang；Wang G.；G. Wang；Wang, Gang；Gang, Wang；Wang G；G Wang；Wang-Gang；Gang-Wang\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 100, ""completion_tokens"": 62, ""total_tokens"": 162}}}","{""author_name"": ""王刚；Wang Gang；Gang Wang；Wang G.；G. Wang；Wang, Gang；Gang, Wang；Wang G；G Wang；Wang-Gang；Gang-Wang"", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,角膜碱烧伤因其发生迅速、进展凶险且常导致不可逆视力损伤，一直是临床与研究的重点难题。单细胞组学等前沿技术揭示了烧伤后角膜内各类细胞的动态变化及异常信号通路，为认识病理过程提供了新的视角。刘等（2026）通过单细胞转录组分析描述了碱烧伤后角膜细胞群落重构及血管内皮生长因子相关通路的异常激活，提示分子和细胞水平的精细变化对病情进展具有重要影响，这为靶向干预提供了依据[1]。与此代谢-表观遗传与炎症反应之间的相互作用被认为在修复过程和瘢痕形成中发挥关键作用；关等（2026）提出通过调控乳酸化等代谢途径可以缓解炎症并促进角膜愈合，表明代谢调控可能成为改善预后的新策略[2]。细胞死亡类型的研究也拓展了对角膜损伤机制的理解，陈与赵（2026）阐明了铁死亡在多种眼表疾病中的作用，暗示在碱烧伤病理中相关程序性细胞死亡途径可能参与炎症扩散与组织丧失，为干预提供了新的靶点方向[3]。在治疗手段上，生物材料与工程化修复策略正在从基础研究走向临床应用，张等（2026）报道了一种可在炎症期清除致炎介质并临时支持组织修复的Janus丝基贴片，为将来将生物材料与炎症调控相结合的综合干预模式提供了可行思路[4]。基于上述研究进展，本研究旨在系统梳理角膜碱烧伤的病理机制与治疗演进，评估传统疗法的局限，并探讨现代综合干预策略在临床转化中的潜力和现实意义，以期为优化治疗流程、提高患者长期视功能恢复率提供理论与实践参考。帮我根据以上内容改写成英文对应的内容，并引入5篇内容与之最为符合的SCI文学,刘；关；陈；赵；张,"<variant>Liu</variant>
<variant>Liu,</variant>
<variant>Guan</variant>
<variant>Guan,</variant>
<variant>Chen</variant>
<variant>Chen,</variant>
<variant>Zhao</variant>
<variant>Zhao,</variant>
<variant>Zhang</variant>
<variant>Zhang,</variant>",,"刘；Liu；Liu,；Liu et al.；关；Guan；Guan,；Guan et al.；陈；Chen；Chen,；Chen et al.；赵；Zhao；Zhao,；Zhao et al.",,,"{""data"": {""result"": ""{\""author_name\"":\""刘；Liu；Liu,；Liu et al.；关；Guan；Guan,；Guan et al.；陈；Chen；Chen,；Chen et al.；赵；Zhao；Zhao,；Zhao et al.\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-de8f7922255a415f969abdbbec9926e9"", ""object"": ""chat.completion"", ""created"": 1781077479, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""刘；Liu；Liu,；Liu et al.；关；Guan；Guan,；Guan et al.；陈；Chen；Chen,；Chen et al.；赵；Zhao；Zhao,；Zhao et al.\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 467, ""completion_tokens"": 74, ""total_tokens"": 541}}}","{""author_name"": ""刘；Liu；Liu,；Liu et al.；关；Guan；Guan,；Guan et al.；陈；Chen；Chen,；Chen et al.；赵；Zhao；Zhao,；Zhao et al."", ""author_name英文变体"": """", ""author_institution"": """"}"
